Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-7gnq,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: hedonic,Spreadsheet: uti,Manipulation: Spreadsheet,branch-4sm5
9,1.74701E+12,"12/05/2025, 01:08:02",1.74699E+12,-5,"11/05/2025, 15:08:02",226982,10,task-pzyq,,46073804,13398503,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 1,Screen 7,anxxu9,5,response,10,3543.3,6624.1,6630.1,3543.3,6624.1,6630.1,1,3086.8,0,,Single Number Entry,Single Number Entry,6,object-73,Display 1,popularity_hed_choc.png,popularity_uti_choc.png,,consent
10,1.74701E+12,"12/05/2025, 01:08:02",1.74699E+12,-5,"11/05/2025, 15:08:02",226982,10,task-pzyq,,46073804,13398503,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 1,Screen 7,anxxu9,5,response,Unlikely,1578.4,6624.1,6636.6,1578.4,6624.1,6636.6,1,5058.2,0,,Rating Scale,Rating Scale,4,object-71,Display 1,popularity_hed_choc.png,popularity_uti_choc.png,,consent
11,1.74701E+12,"12/05/2025, 01:08:15",1.74699E+12,-5,"11/05/2025, 15:08:15",226982,10,task-pzyq,,46073804,13398503,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 1,Screen 8,9auoua,6,continue,,13507.9,13495,13507.9,13507.9,13495,13507.9,1,0,0,,Click To Continue,Continue Button,6,object-110,Display 1,popularity_hed_choc.png,popularity_uti_choc.png,,consent
12,1.74701E+12,"12/05/2025, 01:08:15",1.74699E+12,-5,"11/05/2025, 15:08:15",226982,10,task-pzyq,,46073804,13398503,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 1,Screen 8,9auoua,6,response,Slightly valuable,4657.1,13495,13512.8,4657.1,13495,13512.8,1,8855.7,0,,Rating Scale,Rating Scale,3,object-94,Display 1,popularity_hed_choc.png,popularity_uti_choc.png,,consent
13,1.74701E+12,"12/05/2025, 01:08:15",1.74699E+12,-5,"11/05/2025, 15:08:15",226982,10,task-pzyq,,46073804,13398503,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 1,Screen 8,9auoua,6,response,Trust fairly well,10059.2,13495,13512.8,10059.2,13495,13512.8,1,3453.6,0,,Rating Scale,Rating Scale,5,object-97,Display 1,popularity_hed_choc.png,popularity_uti_choc.png,,consent
14,1.74701E+12,"12/05/2025, 01:08:19",1.74699E+12,-5,"11/05/2025, 15:08:19",226982,10,task-pzyq,,46073804,13398503,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 2,Screen 2,7hdzze,1,continue,,4243.7,4231.9,4243.7,4243.7,4231.9,4243.7,1,0,0,,Click To Continue,Continue Button,3,object-50,Display 2,popularity_hed_hd.png,popularity_uti_hd.png,,consent
15,1.74701E+12,"12/05/2025, 01:08:39",1.74699E+12,-5,"11/05/2025, 15:08:39",226982,10,task-pzyq,,46073804,13398503,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 2,Screen 3,9p8xm6,2,response,65,12392.4,19664.6,19682,12392.4,19664.6,19682,1,7289.6,0,,Single Number Entry,Single Number Entry,6,object-58,Display 2,popularity_hed_hd.png,popularity_uti_hd.png,,consent
16,1.74701E+12,"12/05/2025, 01:08:39",1.74699E+12,-5,"11/05/2025, 15:08:39",226982,10,task-pzyq,,46073804,13398503,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 2,Screen 3,9p8xm6,2,response,Somewhat unlikely,10125.6,19664.6,19682,10125.6,19664.6,19682,1,9556.4,0,,Rating Scale,Rating Scale,4,object-56,Display 2,popularity_hed_hd.png,popularity_uti_hd.png,,consent
17,1.74701E+12,"12/05/2025, 01:08:46",1.74699E+12,-5,"11/05/2025, 15:08:46",226982,10,task-pzyq,,46073804,13398503,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 2,Screen 6,2ebi33,3,continue,,6531.4,6519.2,6531.4,6531.4,6519.2,6531.4,1,0,0,,Click To Continue,Continue Button,6,object-133,Display 2,popularity_hed_hd.png,popularity_uti_hd.png,,consent
18,1.74701E+12,"12/05/2025, 01:08:46",1.74699E+12,-5,"11/05/2025, 15:08:46",226982,10,task-pzyq,,46073804,13398503,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 2,Screen 6,2ebi33,3,response,Fairly valuable,4004.2,6519.2,6532.7,4004.2,6519.2,6532.7,1,2528.5,0,,Rating Scale,Rating Scale,3,object-130,Display 2,popularity_hed_hd.png,popularity_uti_hd.png,,consent
19,1.74701E+12,"12/05/2025, 01:08:46",1.74699E+12,-5,"11/05/2025, 15:08:46",226982,10,task-pzyq,,46073804,13398503,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 2,Screen 6,2ebi33,3,response,Trust fairly well,5519.2,6519.2,6533.8,5519.2,6519.2,6533.8,1,1014.6,0,,Rating Scale,Rating Scale,5,object-132,Display 2,popularity_hed_hd.png,popularity_uti_hd.png,,consent
20,1.74701E+12,"12/05/2025, 01:08:48",1.74699E+12,-5,"11/05/2025, 15:08:48",226982,10,task-pzyq,,46073804,13398503,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 2,Screen 4,auj52o,4,continue,,2875.8,2861.8,2875.8,2875.8,2861.8,2875.8,1,0,0,,Click To Continue,Continue Button,3,object-80,Display 2,popularity_hed_hd.png,popularity_uti_hd.png,,consent
21,1.74701E+12,"12/05/2025, 01:08:58",1.74699E+12,-5,"11/05/2025, 15:08:58",226982,10,task-pzyq,,46073804,13398503,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 2,Screen 5,6bvrh3,5,response,20,6678.1,9425.3,9434.6,6678.1,9425.3,9434.6,1,2756.5,0,,Single Number Entry,Single Number Entry,6,object-88,Display 2,popularity_hed_hd.png,popularity_uti_hd.png,,consent
22,1.74701E+12,"12/05/2025, 01:08:58",1.74699E+12,-5,"11/05/2025, 15:08:58",226982,10,task-pzyq,,46073804,13398503,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 2,Screen 5,6bvrh3,5,response,Very unlikely,2123.3,9425.3,9440.1,2123.3,9425.3,9440.1,1,7316.8,0,,Rating Scale,Rating Scale,4,object-86,Display 2,popularity_hed_hd.png,popularity_uti_hd.png,,consent
23,1.74701E+12,"12/05/2025, 01:09:05",1.74699E+12,-5,"11/05/2025, 15:09:05",226982,10,task-pzyq,,46073804,13398503,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 2,Screen 7,jex1wc,6,continue,,7290.1,7276.6,7290.1,7290.1,7276.6,7290.1,1,0,0,,Click To Continue,Continue Button,6,object-140,Display 2,popularity_hed_hd.png,popularity_uti_hd.png,,consent
24,1.74701E+12,"12/05/2025, 01:09:05",1.74699E+12,-5,"11/05/2025, 15:09:05",226982,10,task-pzyq,,46073804,13398503,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 2,Screen 7,jex1wc,6,response,Slightly valuable,2682,7276.6,7290.5,2682,7276.6,7290.5,1,4608.5,0,,Rating Scale,Rating Scale,3,object-137,Display 2,popularity_hed_hd.png,popularity_uti_hd.png,,consent
25,1.74701E+12,"12/05/2025, 01:09:05",1.74699E+12,-5,"11/05/2025, 15:09:05",226982,10,task-pzyq,,46073804,13398503,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Popularity_cue,13,Popularity,Spreadsheet1,1,Display 2,Screen 7,jex1wc,6,response,Trust fairly well,6415.4,7276.6,7290.9,6415.4,7276.6,7290.9,1,875.4999999,0,,Rating Scale,Rating Scale,5,object-139,Display 2,popularity_hed_hd.png,popularity_uti_hd.png,,consent
26,1.74701E+12,"12/05/2025, 01:09:05",1.74699E+12,-5,"11/05/2025, 15:09:05",226982,10,task-pzyq,,46073804,13398503,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Popularity_cue,13,Popularity,,,,,,,info,END,,,161884,,,,,,,,,,,,,,,,consent
﻿1,1.74701E+12,"12/05/2025, 01:24:48",1.747E+12,-5,"11/05/2025, 15:24:48",226982,10,task-a3hj,,46073871,13398521,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,None_cue,7,No Cue,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,,,,consent
2,1.74701E+12,"12/05/2025, 01:24:58",1.747E+12,-5,"11/05/2025, 15:24:58",226982,10,task-a3hj,,46073871,13398521,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,None_cue,7,No Cue,Spreadsheet1,1,Display 1,Screen 2,ebpf5f,1,continue,,9815.7,9799.9,9815.7,9815.7,9799.9,9815.7,1,0,0,,Click To Continue,Continue Button,3,object-9,Display 1,no_uti_hd.png,no_uti_choc.png,,consent
3,1.74701E+12,"12/05/2025, 01:25:12",1.747E+12,-5,"11/05/2025, 15:25:12",226982,10,task-a3hj,,46073871,13398521,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,None_cue,7,No Cue,Spreadsheet1,1,Display 1,Screen 3,fqpwl6,2,response,80,11533.2,13266.6,13283.5,11533.2,13266.6,13283.5,1,1750.3,0,,Single Number Entry,Single Number Entry,6,object-42,Display 1,no_uti_hd.png,no_uti_choc.png,,consent
4,1.74701E+12,"12/05/2025, 01:25:12",1.747E+12,-5,"11/05/2025, 15:25:12",226982,10,task-a3hj,,46073871,13398521,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,None_cue,7,No Cue,Spreadsheet1,1,Display 1,Screen 3,fqpwl6,2,response,Somewhat likely,6399.9,13266.6,13285.9,6399.9,13266.6,13285.9,1,6886,0,,Rating Scale,Rating Scale,4,object-15,Display 1,no_uti_hd.png,no_uti_choc.png,,consent
5,1.74701E+12,"12/05/2025, 01:25:21",1.747E+12,-5,"11/05/2025, 15:25:21",226982,10,task-a3hj,,46073871,13398521,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,None_cue,7,No Cue,Spreadsheet1,1,Display 1,Screen 8,n59cuc,3,continue,,9703.6,9699.9,9703.6,9703.6,9699.9,9703.6,1,0,0,,Click To Continue,Continue Button,6,object-122,Display 1,no_uti_hd.png,no_uti_choc.png,,consent
6,1.74701E+12,"12/05/2025, 01:25:21",1.747E+12,-5,"11/05/2025, 15:25:21",226982,10,task-a3hj,,46073871,13398521,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,None_cue,7,No Cue,Spreadsheet1,1,Display 1,Screen 8,n59cuc,3,response,Somewhat valuable,5766.6,9699.9,9704.4,5766.6,9699.9,9704.4,1,3937.8,0,,Rating Scale,Rating Scale,3,object-94,Display 1,no_uti_hd.png,no_uti_choc.png,,consent
7,1.74701E+12,"12/05/2025, 01:25:21",1.747E+12,-5,"11/05/2025, 15:25:21",226982,10,task-a3hj,,46073871,13398521,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,None_cue,7,No Cue,Spreadsheet1,1,Display 1,Screen 8,n59cuc,3,response,Trust somewhat,8833.2,9699.9,9704.8,8833.2,9699.9,9704.8,1,871.6,0,,Rating Scale,Rating Scale,5,object-97,Display 1,no_uti_hd.png,no_uti_choc.png,,consent
8,1.74701E+12,"12/05/2025, 01:25:30",1.747E+12,-5,"11/05/2025, 15:25:30",226982,10,task-a3hj,,46073871,13398521,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,None_cue,7,No Cue,Spreadsheet1,1,Display 1,Screen 6,hdb9ih,4,continue,,9030.1,8999.9,9030.1,9030.1,8999.9,9030.1,1,0,0,,Click To Continue,Continue Button,3,object-625,Display 1,no_uti_hd.png,no_uti_choc.png,,consent
9,1.74701E+12,"12/05/2025, 01:25:39",1.747E+12,-5,"11/05/2025, 15:25:39",226982,10,task-a3hj,,46073871,13398521,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,None_cue,7,No Cue,Spreadsheet1,1,Display 1,Screen 7,anxxu9,5,response,3,7432.4,8766.6,8800,7432.4,8766.6,8800,1,1367.6,0,,Single Number Entry,Single Number Entry,6,object-73,Display 1,no_uti_hd.png,no_uti_choc.png,,consent
10,1.74701E+12,"12/05/2025, 01:25:39",1.747E+12,-5,"11/05/2025, 15:25:39",226982,10,task-a3hj,,46073871,13398521,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,None_cue,7,No Cue,Spreadsheet1,1,Display 1,Screen 7,anxxu9,5,response,Unlikely,5833.3,8766.6,8800,5833.3,8766.6,8800,1,2966.7,0,,Rating Scale,Rating Scale,4,object-71,Display 1,no_uti_hd.png,no_uti_choc.png,,consent
11,1.74701E+12,"12/05/2025, 01:25:46",1.747E+12,-5,"11/05/2025, 15:25:46",226982,10,task-a3hj,,46073871,13398521,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,None_cue,7,No Cue,Spreadsheet1,1,Display 1,Screen 9,vsokun,6,continue,,7014,6999.9,7014,7014,6999.9,7014,1,0,0,,Click To Continue,Continue Button,6,object-125,Display 1,no_uti_hd.png,no_uti_choc.png,,consent
12,1.74701E+12,"12/05/2025, 01:25:46",1.747E+12,-5,"11/05/2025, 15:25:46",226982,10,task-a3hj,,46073871,13398521,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,None_cue,7,No Cue,Spreadsheet1,1,Display 1,Screen 9,vsokun,6,response,Slightly valuable,5199.9,6999.9,7016.3,5199.9,6999.9,7016.3,1,1816.4,0,,Rating Scale,Rating Scale,3,object-103,Display 1,no_uti_hd.png,no_uti_choc.png,,consent
13,1.74701E+12,"12/05/2025, 01:25:46",1.747E+12,-5,"11/05/2025, 15:25:46",226982,10,task-a3hj,,46073871,13398521,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,None_cue,7,No Cue,Spreadsheet1,1,Display 1,Screen 9,vsokun,6,response,Trust very little,6200,6999.9,7016.5,6200,6999.9,7016.5,1,816.5,0,,Rating Scale,Rating Scale,5,object-105,Display 1,no_uti_hd.png,no_uti_choc.png,,consent
14,1.74701E+12,"12/05/2025, 01:25:54",1.747E+12,-5,"11/05/2025, 15:25:54",226982,10,task-a3hj,,46073871,13398521,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,None_cue,7,No Cue,Spreadsheet1,1,Display 2,Screen 2,7hdzze,1,continue,,7642.7,7632.4,7642.7,7642.7,7632.4,7642.7,1,0,0,,Click To Continue,Continue Button,3,object-50,Display 2,no_hed_choc.png,no_hed_hd.png,,consent
15,1.74701E+12,"12/05/2025, 01:26:00",1.747E+12,-5,"11/05/2025, 15:26:00",226982,10,task-a3hj,,46073871,13398521,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,None_cue,7,No Cue,Spreadsheet1,1,Display 2,Screen 3,9p8xm6,2,response,5,5434.1,6600.9,6629.2,5434.1,6600.9,6629.2,1,1195.1,0,,Single Number Entry,Single Number Entry,6,object-58,Display 2,no_hed_choc.png,no_hed_hd.png,,consent
16,1.74701E+12,"12/05/2025, 01:26:00",1.747E+12,-5,"11/05/2025, 15:26:00",226982,10,task-a3hj,,46073871,13398521,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,None_cue,7,No Cue,Spreadsheet1,1,Display 2,Screen 3,9p8xm6,2,response,Somewhat likely,4000.9,6600.9,6632.1,4000.9,6600.9,6632.1,1,2631.2,0,,Rating Scale,Rating Scale,4,object-56,Display 2,no_hed_choc.png,no_hed_hd.png,,consent
17,1.74701E+12,"12/05/2025, 01:26:05",1.747E+12,-5,"11/05/2025, 15:26:05",226982,10,task-a3hj,,46073871,13398521,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,None_cue,7,No Cue,Spreadsheet1,1,Display 2,Screen 6,buudn6,3,continue,,4458.2,4433.3,4458.2,4458.2,4433.3,4458.2,1,0,0,,Click To Continue,Continue Button,6,object-126,Display 2,no_hed_choc.png,no_hed_hd.png,,consent
18,1.74701E+12,"12/05/2025, 01:26:05",1.747E+12,-5,"11/05/2025, 15:26:05",226982,10,task-a3hj,,46073871,13398521,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,None_cue,7,No Cue,Spreadsheet1,1,Display 2,Screen 6,buudn6,3,response,Fairly valuable,2932.4,4433.3,4458.9,2932.4,4433.3,4458.9,1,1526.5,0,,Rating Scale,Rating Scale,3,object-111,Display 2,no_hed_choc.png,no_hed_hd.png,,consent
19,1.74701E+12,"12/05/2025, 01:26:05",1.747E+12,-5,"11/05/2025, 15:26:05",226982,10,task-a3hj,,46073871,13398521,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,None_cue,7,No Cue,Spreadsheet1,1,Display 2,Screen 6,buudn6,3,response,Trust fairly well,3733.2,4433.3,4459.1,3733.2,4433.3,4459.1,1,725.9,0,,Rating Scale,Rating Scale,5,object-113,Display 2,no_hed_choc.png,no_hed_hd.png,,consent
20,1.74701E+12,"12/05/2025, 01:26:14",1.747E+12,-5,"11/05/2025, 15:26:14",226982,10,task-a3hj,,46073871,13398521,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,None_cue,7,No Cue,Spreadsheet1,1,Display 2,Screen 4,auj52o,4,continue,,9059.6,9033.2,9059.6,9059.6,9033.2,9059.6,1,0,0,,Click To Continue,Continue Button,3,object-80,Display 2,no_hed_choc.png,no_hed_hd.png,,consent
21,1.74701E+12,"12/05/2025, 01:26:20",1.747E+12,-5,"11/05/2025, 15:26:20",226982,10,task-a3hj,,46073871,13398521,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,None_cue,7,No Cue,Spreadsheet1,1,Display 2,Screen 5,6bvrh3,5,response,150,4133.3,6300,6308.6,4133.3,6300,6308.6,1,2175.3,0,,Single Number Entry,Single Number Entry,6,object-88,Display 2,no_hed_choc.png,no_hed_hd.png,,consent
22,1.74701E+12,"12/05/2025, 01:26:20",1.747E+12,-5,"11/05/2025, 15:26:20",226982,10,task-a3hj,,46073871,13398521,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,None_cue,7,No Cue,Spreadsheet1,1,Display 2,Screen 5,6bvrh3,5,response,Somewhat unlikely,2100,6300,6309.3,2100,6300,6309.3,1,4209.3,0,,Rating Scale,Rating Scale,4,object-86,Display 2,no_hed_choc.png,no_hed_hd.png,,consent
23,1.74701E+12,"12/05/2025, 01:26:27",1.747E+12,-5,"11/05/2025, 15:26:27",226982,10,task-a3hj,,46073871,13398521,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,None_cue,7,No Cue,Spreadsheet1,1,Display 2,Screen 7,zwgmqn,6,continue,,7062.1,7033.2,7062.1,7062.1,7033.2,7062.1,1,0,0,,Click To Continue,Continue Button,6,object-127,Display 2,no_hed_choc.png,no_hed_hd.png,,consent
24,1.74701E+12,"12/05/2025, 01:26:27",1.747E+12,-5,"11/05/2025, 15:26:27",226982,10,task-a3hj,,46073871,13398521,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,None_cue,7,No Cue,Spreadsheet1,1,Display 2,Screen 7,zwgmqn,6,response,Somewhat valuable,1999.9,7033.2,7065,1999.9,7033.2,7065,1,5065.1,0,,Rating Scale,Rating Scale,3,object-119,Display 2,no_hed_choc.png,no_hed_hd.png,,consent
25,1.74701E+12,"12/05/2025, 01:26:27",1.747E+12,-5,"11/05/2025, 15:26:27",226982,10,task-a3hj,,46073871,13398521,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,None_cue,7,No Cue,Spreadsheet1,1,Display 2,Screen 7,zwgmqn,6,response,Trust somewhat,6133.3,7033.2,7065.2,6133.3,7033.2,7065.2,1,931.9,0,,Rating Scale,Rating Scale,5,object-121,Display 2,no_hed_choc.png,no_hed_hd.png,,consent
26,1.74701E+12,"12/05/2025, 01:26:27",1.747E+12,-5,"11/05/2025, 15:26:27",226982,10,task-a3hj,,46073871,13398521,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,None_cue,7,No Cue,,,,,,,info,END,,,99147,,,,,,,,,,,,,,,,consent
﻿1,1.74702E+12,"12/05/2025, 02:14:39",1.747E+12,-4,"11/05/2025, 18:14:39",226982,10,task-yeyg,,46074027,13398564,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1470x956,1320x745,,Scarcity_cue,7,Scarcity,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,,,,consent
2,1.74702E+12,"12/05/2025, 02:15:00",1.747E+12,-4,"11/05/2025, 18:15:00",226982,10,task-yeyg,,46074027,13398564,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1470x956,1320x745,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 2,ebpf5f,1,continue,,20279.2,20266.6,20279.2,20279.2,20266.6,20279.2,1,0,0,,Click To Continue,Continue Button,3,object-9,Display 1,scarcity_uti_hd.png,scarcity_hed_hd.png,,consent
3,1.74702E+12,"12/05/2025, 02:15:23",1.747E+12,-4,"11/05/2025, 18:15:23",226982,10,task-yeyg,,46074027,13398564,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1470x956,1320x745,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 3,fqpwl6,2,response,60,18683.4,23233.4,23238.3,18683.4,23233.4,23238.3,1,4554.9,0,,Single Number Entry,Single Number Entry,6,object-42,Display 1,scarcity_uti_hd.png,scarcity_hed_hd.png,,consent
4,1.74702E+12,"12/05/2025, 02:15:23",1.747E+12,-4,"11/05/2025, 18:15:23",226982,10,task-yeyg,,46074027,13398564,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1470x956,1320x745,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 3,fqpwl6,2,response,Somewhat unlikely,13649.9,23233.4,23240.3,13649.9,23233.4,23240.3,1,9590.4,0,,Rating Scale,Rating Scale,4,object-15,Display 1,scarcity_uti_hd.png,scarcity_hed_hd.png,,consent
5,1.74702E+12,"12/05/2025, 02:15:45",1.747E+12,-4,"11/05/2025, 18:15:45",226982,10,task-yeyg,,46074027,13398564,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1470x956,1320x745,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 8,yxwrgs,3,continue,,21511.4,21499.7,21511.4,21511.4,21499.7,21511.4,1,0,0,,Click To Continue,Continue Button,6,object-109,Display 1,scarcity_uti_hd.png,scarcity_hed_hd.png,,consent
6,1.74702E+12,"12/05/2025, 02:15:45",1.747E+12,-4,"11/05/2025, 18:15:45",226982,10,task-yeyg,,46074027,13398564,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1470x956,1320x745,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 8,yxwrgs,3,response,Somewhat valuable,12633.3,21499.7,21514.5,12633.3,21499.7,21514.5,1,8881.2,0,,Rating Scale,Rating Scale,3,object-104,Display 1,scarcity_uti_hd.png,scarcity_hed_hd.png,,consent
7,1.74702E+12,"12/05/2025, 02:15:45",1.747E+12,-4,"11/05/2025, 18:15:45",226982,10,task-yeyg,,46074027,13398564,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1470x956,1320x745,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 8,yxwrgs,3,response,Trust very little,19066.7,21499.7,21514.8,19066.7,21499.7,21514.8,1,2448.1,0,,Rating Scale,Rating Scale,5,object-107,Display 1,scarcity_uti_hd.png,scarcity_hed_hd.png,,consent
8,1.74702E+12,"12/05/2025, 02:16:04",1.747E+12,-4,"11/05/2025, 18:16:04",226982,10,task-yeyg,,46074027,13398564,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1470x956,1320x745,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 6,hdb9ih,4,continue,,19842.4,19832.9,19842.4,19842.4,19832.9,19842.4,1,0,0,,Click To Continue,Continue Button,3,object-625,Display 1,scarcity_uti_hd.png,scarcity_hed_hd.png,,consent
